Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,35135.7589495603
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,4280.3499812876
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,325.4865622276
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13600.5095712362
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,426.0271586032
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,254.3849596826
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-526.7011803561
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Náklady práce celkem,66175.2334405374
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Přímé náklady celkem,48369.4742627767
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,43192.705302116
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Přímé náklady - náhrady mzdy,5176.7689606606
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Nepřímé náklady - sociální požitky,544.6273537791
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16726.8971256582
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,604.8075188639
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,372.9310741466
Česko,2023,Q - Zdravotní a sociální péče,20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-443.5038946871
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Náklady práce celkem,53466.7390917197
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Přímé náklady celkem,39711.4766399505
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,35281.248681022
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,4430.2279589286
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,260.2406450589
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13648.2050532076
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,415.4128542419
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,290.8340896876
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-859.430190427
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Náklady práce celkem,51662.6298445687
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Přímé náklady celkem,38693.9756155823
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,34389.3338787841
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,4304.6417367982
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,242.6992461014
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13237.0245960394
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,471.3858189631
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,316.732277458
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-1299.1877095756
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Náklady práce celkem,53347.8340346632
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Přímé náklady celkem,39311.7738349137
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,34893.3895461983
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,4418.3842887153
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,179.5182611776
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13566.7678628839
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,574.9030423671
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,268.3827853674
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-553.5117520465
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Náklady práce celkem,60158.3915987639
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Přímé náklady celkem,43563.3312659137
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38722.3997303196
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,4840.9315355941
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,555.233011237
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15249.2117351158
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,645.821005043
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,352.9982608869
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,-208.2036794324
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Náklady práce celkem,69655.0288378144
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Přímé náklady celkem,50544.3868725488
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,45063.2577869657
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,5481.1290855831
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,748.5261003738
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,17848.0231791925
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,725.2176599254
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,456.5354072846
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-667.6603815106
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Náklady práce celkem,77969.7301645581
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Přímé náklady celkem,56691.661422142
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,50848.1482778265
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,5843.5131443155
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,769.7009682617
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,19522.0438686408
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,642.1347833839
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,426.9528018263
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-82.7636796967
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Náklady práce celkem,50935.8635720336
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Přímé náklady celkem,37171.9010309777
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,33499.7826281861
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Přímé náklady - náhrady mzdy,3672.1184027917
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální požitky,360.35517519
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12804.15853122
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,428.6780284282
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,218.9393973797
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-48.1685911621
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Náklady práce celkem,36402.373133116
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Přímé náklady celkem,26964.0765435429
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,24453.9795760038
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,2510.096967539
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,124.213993268
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,9125.047840338
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,197.2884938984
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,133.7703991505
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-142.0241370819
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Náklady práce celkem,43477.3946123783
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Přímé náklady celkem,31983.8974736241
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,28758.8105699522
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,3225.0869036719
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,158.8928603334
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11003.4525363661
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,303.9996854902
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,132.541013276
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-105.3889567115
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Náklady práce celkem,53901.3458806753
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Přímé náklady celkem,39249.4967413553
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,35355.7962760585
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Přímé náklady - náhrady mzdy,3893.7004652968
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Nepřímé náklady - sociální požitky,416.8842007857
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13545.7772036895
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,476.50845313
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,240.7558282862
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-28.0765465714
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Náklady práce celkem,46593.3628125843
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Přímé náklady celkem,34178.9746507775
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,30665.0813639687
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,3513.8932868088
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,146.6141292406
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11829.1204638019
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,322.7829372392
